Date,Description,Amount,Category,PaymentMethod,Location,AccountType,TransactionType,DeviceUsed,Currency,MerchantType,LoyaltyProgram,Weekday,Month,TimeOfDay
22-12-2025,Transaction at Gaana,510.6,Entertainment,Net Banking,Delhi,Credit Card,Debit,POS Terminal,INR,Subscription,No,Monday,December,Evening
22-12-2025,Transaction at More Supermarket,1429.96,Grocery,Debit Card,Chennai,Salary,Debit,POS Terminal,INR,Retail,Yes,Monday,December,Afternoon
22-12-2025,Transaction at Reliance Fresh,3132.89,Grocery,Credit Card,Pune,Salary,Debit,Mobile,INR,Retail,No,Monday,December,Night
22-12-2025,Transaction at Nature's Basket,2547.22,Grocery,Net Banking,Chennai,Salary,Debit,POS Terminal,INR,Retail,Yes,Monday,December,Night
22-12-2025,Transaction at Mi Store,5029.2,Electronics,Credit Card,Pune,Credit Card,Debit,Desktop,INR,Retail,No,Monday,December,Afternoon
22-12-2025,Transaction at Flipkart,4527.37,Online Shopping,Credit Card,Hyderabad,Current,Debit,POS Terminal,INR,Online Store,No,Monday,December,Night
22-12-2025,Transaction at Cream Stone,965.4,Food,Credit Card,Delhi,Savings,Debit,Desktop,INR,Restaurant,Yes,Monday,December,Afternoon
22-12-2025,Transaction at Gaana,464.89,Entertainment,UPI,Chennai,Savings,Debit,Desktop,INR,Subscription,No,Monday,December,Evening
22-12-2025,Transaction at Vodafone Idea,3159.96,Bills,UPI,Kolkata,Salary,Debit,POS Terminal,INR,Service,Yes,Monday,December,Afternoon
22-12-2025,Transaction at Water Board,2386.45,Bills,Net Banking,Pune,Current,Debit,Mobile,INR,Service,No,Monday,December,Afternoon
22-12-2025,Transaction at Ola,151.23,Transport,Net Banking,Chennai,Credit Card,Debit,POS Terminal,INR,Service,No,Monday,December,Morning
22-12-2025,Transaction at BMTC,1069.34,Transport,Net Banking,Bangalore,Salary,Debit,Desktop,INR,Service,No,Monday,December,Morning
22-12-2025,Transaction at BMTC,1734.93,Transport,Net Banking,Hyderabad,Credit Card,Debit,Mobile,INR,Service,Yes,Monday,December,Morning
22-12-2025,Transaction at Levis,7008.66,Clothing,Net Banking,Delhi,Salary,Debit,POS Terminal,INR,Retail,No,Monday,December,Afternoon
22-12-2025,Transaction at Subway,1405.12,Food,Credit Card,Bangalore,Salary,Debit,Mobile,INR,Restaurant,Yes,Monday,December,Evening
22-12-2025,Transaction at Zara,2511.12,Clothing,Debit Card,Kolkata,Current,Debit,Mobile,INR,Retail,Yes,Monday,December,Night
22-12-2025,Transaction at YouTube Premium,107.6,Entertainment,Net Banking,Hyderabad,Credit Card,Debit,Desktop,INR,Subscription,Yes,Monday,December,Morning
23-12-2025,Transaction at Snapdeal,3790.59,Online Shopping,Credit Card,Kolkata,Savings,Debit,Desktop,INR,Online Store,Yes,Tuesday,December,Afternoon
23-12-2025,Transaction at Netflix,825.99,Entertainment,Debit Card,Pune,Current,Debit,Mobile,INR,Subscription,Yes,Tuesday,December,Night
23-12-2025,Transaction at Property Tax Online,217.2,Bills,Net Banking,Hyderabad,Savings,Debit,Mobile,INR,Service,Yes,Tuesday,December,Night
23-12-2025,Transaction at Gaana,966.47,Entertainment,Debit Card,Kolkata,Savings,Debit,POS Terminal,INR,Subscription,No,Tuesday,December,Night
23-12-2025,Transaction at SonyLiv,691.29,Entertainment,Net Banking,Bangalore,Savings,Debit,Desktop,INR,Subscription,Yes,Tuesday,December,Evening
23-12-2025,Transaction at Yulu Bikes,827.96,Transport,Credit Card,Chennai,Current,Debit,POS Terminal,INR,Service,Yes,Tuesday,December,Night
23-12-2025,Transaction at Rapido,649.59,Transport,Credit Card,Kolkata,Savings,Debit,POS Terminal,INR,Service,No,Tuesday,December,Morning
23-12-2025,Transaction at RedBus,1299.33,Transport,Net Banking,Hyderabad,Salary,Debit,Desktop,INR,Service,No,Tuesday,December,Morning
23-12-2025,Transaction at Star Bazaar,2616.98,Grocery,Net Banking,Chennai,Savings,Debit,Desktop,INR,Retail,No,Tuesday,December,Night
23-12-2025,Transaction at Metro Rail,1084.62,Transport,Debit Card,Pune,Savings,Debit,Mobile,INR,Service,No,Tuesday,December,Morning
23-12-2025,Transaction at Barbeque Nation,989.79,Food,UPI,Mumbai,Credit Card,Debit,Desktop,INR,Restaurant,No,Tuesday,December,Evening
23-12-2025,Transaction at TSRTC,310.96,Transport,Credit Card,Kolkata,Current,Debit,POS Terminal,INR,Service,Yes,Tuesday,December,Night
23-12-2025,Transaction at MedPlus,3550.2,Healthcare,Debit Card,Pune,Current,Debit,Desktop,INR,Service,Yes,Tuesday,December,Night
23-12-2025,Transaction at Apple Music,403.73,Entertainment,UPI,Delhi,Salary,Debit,Desktop,INR,Subscription,Yes,Tuesday,December,Evening
23-12-2025,Transaction at Reliance Fresh,2630.88,Grocery,UPI,Mumbai,Salary,Debit,Mobile,INR,Retail,No,Tuesday,December,Evening
23-12-2025,Transaction at Rapido,1121.25,Transport,Debit Card,Bangalore,Salary,Debit,POS Terminal,INR,Service,Yes,Tuesday,December,Night
23-12-2025,Transaction at Zee5,842.75,Entertainment,Credit Card,Kolkata,Salary,Debit,Mobile,INR,Subscription,No,Tuesday,December,Night
23-12-2025,Transaction at Pantaloons,3531.68,Clothing,Net Banking,Hyderabad,Salary,Debit,Mobile,INR,Retail,No,Tuesday,December,Morning
24-12-2025,Transaction at Aster,2573.77,Healthcare,Net Banking,Bangalore,Current,Debit,Desktop,INR,Service,Yes,Wednesday,December,Afternoon
24-12-2025,Transaction at Paradise Biryani,194.1,Food,Credit Card,Hyderabad,Credit Card,Debit,Mobile,INR,Restaurant,No,Wednesday,December,Morning
24-12-2025,Transaction at Reliance Fresh,1869.46,Grocery,Debit Card,Mumbai,Savings,Debit,Mobile,INR,Retail,Yes,Wednesday,December,Evening
24-12-2025,Transaction at Dominos,826.72,Food,Net Banking,Mumbai,Salary,Debit,Mobile,INR,Restaurant,No,Wednesday,December,Evening
24-12-2025,Transaction at KFC,1244.48,Food,Credit Card,Pune,Salary,Debit,Mobile,INR,Restaurant,No,Wednesday,December,Night
24-12-2025,Transaction at A2B,242.25,Food,Net Banking,Delhi,Savings,Debit,Mobile,INR,Restaurant,Yes,Wednesday,December,Evening
24-12-2025,Transaction at Vodafone Idea,793.41,Bills,UPI,Delhi,Current,Debit,POS Terminal,INR,Service,No,Wednesday,December,Evening
24-12-2025,Transaction at Tata Cliq,5267.66,Online Shopping,Net Banking,Chennai,Savings,Debit,Desktop,INR,Online Store,No,Wednesday,December,Evening
24-12-2025,Transaction at YouTube Premium,169.5,Entertainment,Credit Card,Pune,Current,Debit,Mobile,INR,Subscription,Yes,Wednesday,December,Morning
24-12-2025,Transaction at YouTube Premium,590.46,Entertainment,Debit Card,Pune,Salary,Debit,Desktop,INR,Subscription,Yes,Wednesday,December,Night
24-12-2025,Transaction at Yatra,2658.22,Travel,Credit Card,Bangalore,Current,Debit,POS Terminal,INR,Service,Yes,Wednesday,December,Evening
24-12-2025,Transaction at JioMart,313.37,Grocery,UPI,Pune,Savings,Debit,POS Terminal,INR,Retail,Yes,Wednesday,December,Evening
24-12-2025,Transaction at Nilgiris,4517.27,Grocery,Debit Card,Delhi,Savings,Debit,POS Terminal,INR,Retail,No,Wednesday,December,Afternoon
25-12-2025,Transaction at Jio Fiber,3535.3,Bills,Credit Card,Mumbai,Salary,Debit,Mobile,INR,Service,Yes,Thursday,December,Evening
25-12-2025,Transaction at Allen Solly,5053.37,Clothing,Credit Card,Chennai,Savings,Debit,Mobile,INR,Retail,Yes,Thursday,December,Afternoon
25-12-2025,Transaction at Flipkart,2781.65,Online Shopping,UPI,Hyderabad,Credit Card,Debit,Desktop,INR,Online Store,No,Thursday,December,Night
25-12-2025,Transaction at 1mg,6234.55,Healthcare,Net Banking,Bangalore,Credit Card,Debit,Desktop,INR,Service,Yes,Thursday,December,Night
25-12-2025,Transaction at CloudNine,204.82,Healthcare,Net Banking,Chennai,Current,Debit,Desktop,INR,Service,Yes,Thursday,December,Evening
25-12-2025,Transaction at Gas Agency,209.64,Bills,Debit Card,Mumbai,Salary,Debit,POS Terminal,INR,Service,No,Thursday,December,Afternoon
25-12-2025,Transaction at Aha,850.46,Entertainment,UPI,Kolkata,Salary,Debit,Mobile,INR,Subscription,Yes,Thursday,December,Afternoon
25-12-2025,Transaction at Fortis,3626.35,Healthcare,Credit Card,Pune,Credit Card,Debit,POS Terminal,INR,Service,No,Thursday,December,Evening
25-12-2025,Transaction at Meru Cabs,676.31,Transport,Credit Card,Pune,Current,Debit,POS Terminal,INR,Service,Yes,Thursday,December,Afternoon
26-12-2025,Transaction at US Polo,6107.36,Clothing,Net Banking,Delhi,Savings,Debit,POS Terminal,INR,Retail,No,Friday,December,Morning
26-12-2025,Transaction at A2B,1259.95,Food,Net Banking,Delhi,Salary,Debit,Desktop,INR,Restaurant,No,Friday,December,Evening
26-12-2025,Transaction at Spencers,4987.43,Grocery,Credit Card,Hyderabad,Salary,Debit,POS Terminal,INR,Retail,No,Friday,December,Afternoon
26-12-2025,Transaction at Nature's Basket,365.54,Grocery,Debit Card,Chennai,Current,Debit,POS Terminal,INR,Retail,No,Friday,December,Afternoon
26-12-2025,Transaction at Aha,852.26,Entertainment,Credit Card,Pune,Current,Debit,POS Terminal,INR,Subscription,Yes,Friday,December,Evening
26-12-2025,Transaction at Star Bazaar,1659.05,Grocery,UPI,Delhi,Credit Card,Debit,POS Terminal,INR,Retail,Yes,Friday,December,Afternoon
26-12-2025,Transaction at Amazon Prime,246.3,Entertainment,UPI,Pune,Credit Card,Debit,Desktop,INR,Subscription,Yes,Friday,December,Evening
26-12-2025,Transaction at Vodafone Idea,527.19,Bills,Debit Card,Kolkata,Current,Debit,Desktop,INR,Service,No,Friday,December,Evening
26-12-2025,Transaction at Taco Bell,674.73,Food,Credit Card,Hyderabad,Savings,Debit,Mobile,INR,Restaurant,Yes,Friday,December,Afternoon
26-12-2025,Transaction at TSRTC,766.43,Transport,Debit Card,Pune,Credit Card,Debit,Mobile,INR,Service,No,Friday,December,Evening
26-12-2025,Transaction at Lenskart,3963.87,Online Shopping,Net Banking,Mumbai,Current,Debit,Desktop,INR,Online Store,No,Friday,December,Night
26-12-2025,Transaction at PharmEasy,1171.38,Healthcare,Credit Card,Kolkata,Current,Debit,Mobile,INR,Service,Yes,Friday,December,Afternoon
26-12-2025,Transaction at Netmeds,4422.02,Healthcare,Credit Card,Bangalore,Current,Debit,Mobile,INR,Service,No,Friday,December,Afternoon
26-12-2025,Transaction at Metro Rail,957.15,Transport,UPI,Kolkata,Salary,Debit,POS Terminal,INR,Service,No,Friday,December,Evening
26-12-2025,Transaction at Zara,2314.36,Clothing,Net Banking,Chennai,Credit Card,Debit,Mobile,INR,Retail,Yes,Friday,December,Night
26-12-2025,Transaction at Starbucks,601.61,Food,UPI,Pune,Credit Card,Debit,Desktop,INR,Restaurant,Yes,Friday,December,Night
26-12-2025,Transaction at CCD,904.19,Food,Net Banking,Pune,Savings,Debit,POS Terminal,INR,Restaurant,Yes,Friday,December,Morning
26-12-2025,Transaction at Uber,675.08,Transport,UPI,Kolkata,Current,Debit,Desktop,INR,Service,No,Friday,December,Afternoon
26-12-2025,Transaction at More Supermarket,2915.88,Grocery,Net Banking,Hyderabad,Savings,Debit,Mobile,INR,Retail,No,Friday,December,Afternoon
26-12-2025,Transaction at SonyLiv,131.94,Entertainment,UPI,Chennai,Current,Debit,Desktop,INR,Subscription,No,Friday,December,Evening
26-12-2025,Transaction at TSRTC,1314.82,Transport,Net Banking,Hyderabad,Credit Card,Debit,POS Terminal,INR,Service,No,Friday,December,Morning
26-12-2025,Transaction at TSRTC,1353.9,Transport,UPI,Kolkata,Savings,Debit,Mobile,INR,Service,No,Friday,December,Morning
26-12-2025,Transaction at Gaana,681.09,Entertainment,Debit Card,Delhi,Savings,Debit,Mobile,INR,Subscription,No,Friday,December,Evening
26-12-2025,Transaction at TSRTC,255.94,Transport,Debit Card,Bangalore,Salary,Debit,POS Terminal,INR,Service,No,Friday,December,Evening
26-12-2025,Transaction at A2B,1061.67,Food,UPI,Bangalore,Salary,Debit,Mobile,INR,Restaurant,Yes,Friday,December,Afternoon
26-12-2025,Transaction at Pizza Hut,624.91,Food,UPI,Bangalore,Salary,Debit,Mobile,INR,Restaurant,Yes,Friday,December,Night
26-12-2025,Transaction at Pantaloons,2317.99,Clothing,Debit Card,Kolkata,Current,Debit,Mobile,INR,Retail,Yes,Friday,December,Night
26-12-2025,Transaction at Metro Rail,636.91,Transport,Net Banking,Delhi,Current,Debit,POS Terminal,INR,Service,Yes,Friday,December,Morning
26-12-2025,Transaction at SonyLiv,403.92,Entertainment,UPI,Bangalore,Credit Card,Debit,Desktop,INR,Subscription,No,Friday,December,Night
26-12-2025,Transaction at RedBus,1548.82,Transport,UPI,Delhi,Savings,Debit,POS Terminal,INR,Service,Yes,Friday,December,Evening
26-12-2025,Transaction at Burger King,498.67,Food,UPI,Kolkata,Savings,Debit,Mobile,INR,Restaurant,No,Friday,December,Evening
26-12-2025,Transaction at TSRTC,1965.21,Transport,Debit Card,Hyderabad,Salary,Debit,Desktop,INR,Service,Yes,Friday,December,Evening
26-12-2025,Transaction at Max Fashion,4704.32,Clothing,UPI,Bangalore,Current,Debit,Desktop,INR,Retail,Yes,Friday,December,Night
26-12-2025,Transaction at BMTC,1334.25,Transport,Net Banking,Kolkata,Savings,Debit,Desktop,INR,Service,Yes,Friday,December,Evening
26-12-2025,Transaction at Apollo Hospital,9301.88,Healthcare,UPI,Delhi,Savings,Debit,Mobile,INR,Service,Yes,Friday,December,Morning
27-12-2025,Transaction at Nilgiris,1436.49,Grocery,Net Banking,Bangalore,Savings,Debit,Desktop,INR,Retail,Yes,Saturday,December,Morning
27-12-2025,Transaction at Ajio,6351.17,Online Shopping,Debit Card,Kolkata,Salary,Debit,Mobile,INR,Online Store,Yes,Saturday,December,Afternoon
27-12-2025,Transaction at Yatra,8961.68,Travel,Net Banking,Delhi,Savings,Debit,Mobile,INR,Service,Yes,Saturday,December,Morning
27-12-2025,Transaction at Lenskart,2163.08,Online Shopping,Credit Card,Pune,Savings,Debit,Mobile,INR,Online Store,Yes,Saturday,December,Evening
27-12-2025,Transaction at Water Board,1290.62,Bills,Credit Card,Hyderabad,Credit Card,Debit,Desktop,INR,Service,Yes,Saturday,December,Night
27-12-2025,Transaction at Saravana Bhavan,483.23,Food,Credit Card,Kolkata,Salary,Debit,Mobile,INR,Restaurant,Yes,Saturday,December,Night
27-12-2025,Transaction at More Supermarket,857.34,Grocery,Debit Card,Hyderabad,Salary,Debit,Desktop,INR,Retail,Yes,Saturday,December,Morning
27-12-2025,Transaction at Gaana,616.47,Entertainment,Debit Card,Delhi,Salary,Debit,Mobile,INR,Subscription,No,Saturday,December,Evening
27-12-2025,Transaction at Adidas,4040.04,Clothing,Debit Card,Hyderabad,Salary,Debit,POS Terminal,INR,Retail,Yes,Saturday,December,Night
27-12-2025,Transaction at Adidas,2272.17,Clothing,Net Banking,Bangalore,Credit Card,Debit,Mobile,INR,Retail,Yes,Saturday,December,Evening
27-12-2025,Transaction at Starbucks,1153.68,Food,UPI,Mumbai,Current,Debit,Mobile,INR,Restaurant,Yes,Saturday,December,Evening
27-12-2025,Transaction at Apple Music,955.57,Entertainment,Debit Card,Chennai,Credit Card,Debit,Mobile,INR,Subscription,No,Saturday,December,Evening
27-12-2025,Transaction at SonyLiv,416.98,Entertainment,Credit Card,Pune,Savings,Debit,Desktop,INR,Subscription,Yes,Saturday,December,Night
27-12-2025,Transaction at Paradise Biryani,854.76,Food,UPI,Kolkata,Credit Card,Debit,Desktop,INR,Restaurant,No,Saturday,December,Evening
27-12-2025,Transaction at IRCTC,9349.01,Travel,Net Banking,Chennai,Savings,Debit,Mobile,INR,Service,No,Saturday,December,Afternoon
27-12-2025,Transaction at Jio Fiber,3207.65,Bills,Net Banking,Mumbai,Salary,Debit,POS Terminal,INR,Service,No,Saturday,December,Afternoon
27-12-2025,Transaction at BSNL,2753.48,Bills,Net Banking,Chennai,Savings,Debit,POS Terminal,INR,Service,No,Saturday,December,Evening
27-12-2025,Transaction at Flipkart,2910.16,Online Shopping,Debit Card,Hyderabad,Current,Debit,POS Terminal,INR,Online Store,No,Saturday,December,Afternoon
28-12-2025,Transaction at Pantaloons,6492.91,Clothing,Net Banking,Mumbai,Salary,Debit,POS Terminal,INR,Retail,No,Sunday,December,Night
28-12-2025,Transaction at Airtel,3022.25,Bills,Credit Card,Chennai,Current,Debit,Desktop,INR,Service,Yes,Sunday,December,Evening
28-12-2025,Transaction at Star Bazaar,1759.93,Grocery,UPI,Bangalore,Current,Debit,Desktop,INR,Retail,Yes,Sunday,December,Morning
28-12-2025,Transaction at TNEB,4438.48,Bills,Debit Card,Pune,Current,Debit,POS Terminal,INR,Service,Yes,Sunday,December,Morning
28-12-2025,Transaction at BigBazaar,2065.26,Grocery,Net Banking,Bangalore,Current,Debit,POS Terminal,INR,Retail,Yes,Sunday,December,Afternoon
28-12-2025,Transaction at DMart,738.25,Grocery,Net Banking,Chennai,Current,Debit,POS Terminal,INR,Retail,No,Sunday,December,Evening
28-12-2025,Transaction at Nilgiris,1922.29,Grocery,Debit Card,Kolkata,Current,Debit,POS Terminal,INR,Retail,No,Sunday,December,Morning
28-12-2025,Transaction at Jio Fiber,4989.09,Bills,Credit Card,Chennai,Salary,Debit,Desktop,INR,Service,No,Sunday,December,Evening
28-12-2025,Transaction at Vivo Store,4935.16,Electronics,Credit Card,Bangalore,Credit Card,Debit,Mobile,INR,Retail,Yes,Sunday,December,Evening
28-12-2025,Transaction at Snapdeal,358.96,Online Shopping,Net Banking,Pune,Salary,Debit,POS Terminal,INR,Online Store,No,Sunday,December,Night
28-12-2025,Transaction at Fortis,8108.46,Healthcare,Net Banking,Kolkata,Salary,Debit,POS Terminal,INR,Service,Yes,Sunday,December,Morning
28-12-2025,Transaction at McDonalds,575.4,Food,Credit Card,Bangalore,Salary,Debit,Desktop,INR,Restaurant,Yes,Sunday,December,Morning
28-12-2025,Transaction at Meru Cabs,205.72,Transport,Debit Card,Kolkata,Current,Debit,Mobile,INR,Service,Yes,Sunday,December,Afternoon
28-12-2025,Transaction at RedBus,374.92,Transport,Net Banking,Chennai,Salary,Debit,Mobile,INR,Service,Yes,Sunday,December,Morning
28-12-2025,Transaction at Ajio,6704.3,Online Shopping,UPI,Kolkata,Savings,Debit,Mobile,INR,Online Store,No,Sunday,December,Evening
28-12-2025,Transaction at Jio Fiber,3134.8,Bills,Credit Card,Delhi,Salary,Debit,Mobile,INR,Service,Yes,Sunday,December,Afternoon
28-12-2025,Transaction at Vistara,4848.69,Travel,Net Banking,Mumbai,Savings,Debit,POS Terminal,INR,Service,No,Sunday,December,Evening
28-12-2025,Transaction at Meru Cabs,282.2,Transport,Net Banking,Bangalore,Credit Card,Debit,Desktop,INR,Service,No,Sunday,December,Morning
28-12-2025,Transaction at Max Fashion,6331.51,Clothing,UPI,Pune,Savings,Debit,POS Terminal,INR,Retail,No,Sunday,December,Night
28-12-2025,Transaction at Paradise Biryani,1241.46,Food,Net Banking,Delhi,Salary,Debit,POS Terminal,INR,Restaurant,Yes,Sunday,December,Morning
28-12-2025,Transaction at RedBus,736.24,Transport,Net Banking,Pune,Salary,Debit,Desktop,INR,Service,No,Sunday,December,Evening
29-12-2025,Transaction at Water Board,1766.65,Bills,UPI,Hyderabad,Savings,Debit,Desktop,INR,Service,No,Monday,December,Evening
29-12-2025,Transaction at Ajio,9313.73,Online Shopping,Debit Card,Chennai,Salary,Debit,POS Terminal,INR,Online Store,Yes,Monday,December,Afternoon
29-12-2025,Transaction at Spencers,1069.13,Grocery,Credit Card,Mumbai,Savings,Debit,Desktop,INR,Retail,Yes,Monday,December,Morning
29-12-2025,Transaction at Reliance Fresh,4339.7,Grocery,UPI,Pune,Current,Debit,Mobile,INR,Retail,No,Monday,December,Afternoon
29-12-2025,Transaction at Zara,533.34,Clothing,Net Banking,Chennai,Credit Card,Debit,Mobile,INR,Retail,No,Monday,December,Afternoon
29-12-2025,Transaction at RedBus,1498.38,Transport,Debit Card,Pune,Salary,Debit,POS Terminal,INR,Service,No,Monday,December,Afternoon
29-12-2025,Transaction at Reliance Fresh,1170.13,Grocery,Credit Card,Pune,Savings,Debit,Desktop,INR,Retail,Yes,Monday,December,Evening
29-12-2025,Transaction at Jio Fiber,1541.91,Bills,Net Banking,Delhi,Credit Card,Debit,Desktop,INR,Service,No,Monday,December,Evening
29-12-2025,Transaction at Aha,116.68,Entertainment,Credit Card,Mumbai,Credit Card,Debit,Desktop,INR,Subscription,No,Monday,December,Afternoon
29-12-2025,Transaction at Apollo Hospital,8706.88,Healthcare,Net Banking,Bangalore,Current,Debit,Desktop,INR,Service,No,Monday,December,Evening
29-12-2025,Transaction at Zara,4945.65,Clothing,Debit Card,Delhi,Savings,Debit,Desktop,INR,Retail,Yes,Monday,December,Afternoon
30-12-2025,Transaction at RedBus,369.01,Transport,Debit Card,Kolkata,Salary,Debit,Desktop,INR,Service,No,Tuesday,December,Afternoon
30-12-2025,Transaction at Ola,1454.14,Transport,Credit Card,Pune,Savings,Debit,Mobile,INR,Service,Yes,Tuesday,December,Evening
